Formula,temperature(K),seebeck_coefficient(μV/K),electrical_conductivity(S/m),thermal_conductivity(W/mK),power_factor(W/mK2),ZT,reference
Ca3Co3.9Ti0.1O9,500.0,149.46,5964.0,2.434,0.00013322557110240002,0.027367619371898112,10.1016/j.jallcom.2010.04.055
Ca3Co3.9Ti0.1O9,700.0,178.0,6682.0,2.258,0.000211712488,0.06563274650132861,10.1016/j.jallcom.2010.04.055
Ca3Co3.9Ti0.1O9,900.0,206.0,7059.0,2.12,0.000299555724,0.12716988283018868,10.1016/j.jallcom.2010.04.055
Ca3Co3.9Ti0.1O9,1000.0,213.6,7100.0,2.034,0.000323937216,0.1592611681415929,10.1016/j.jallcom.2010.04.055
Ca3Co4O9,300.0,122.3,6493.0,2.873,9.711768397e-05,0.01014107385694396,10.1016/j.jallcom.2010.04.055
Ca3Co4O9,500.0,136.4,6826.0,2.6,0.00012699745696,0.02442258787692308,10.1016/j.jallcom.2010.04.055
Ca3Co4O9,700.0,168.6,7344.0,2.4,0.00020876025023999997,0.06088840632,10.1016/j.jallcom.2010.04.055
Ca3Co4O9,900.0,190.7,7576.0,2.264,0.00027551252824000003,0.10952353154416962,10.1016/j.jallcom.2010.04.055
Ca3Co4O9,1000.0,202.0,7500.0,2.21,0.00030603,0.129,10.1016/j.jallcom.2010.04.055
Cu3Sb0.85Ge0.15S4,300.0,114.4,51194.0,2.183,0.0006699943078400001,0.09207434372514889,10.1021/acs.jpcc.6b09379
Cu3Sb0.85Ge0.15S4,373.0,137.78,45664.0,1.7935,0.0008668547080575999,0.18028257937300515,10.1021/acs.jpcc.6b09379
Cu3Sb0.85Ge0.15S4,473.0,163.0,38100.0,1.413,0.0010122789,0.33885910806794056,10.1021/acs.jpcc.6b09379
Cu3Sb0.85Ge0.15S4,573.0,184.3,31350.0,1.178,0.0010648494615000002,0.517961580169355,10.1021/acs.jpcc.6b09379
Cu3Sb0.925Ge0.075S4,300.0,175.0,20200.0,2.0387,0.000618625,0.09103227546966204,10.1021/acs.jpcc.6b09379
Cu3Sb0.925Ge0.075S4,373.0,197.7,18700.0,1.56,0.0007308949229999998,0.17475885017884613,10.1021/acs.jpcc.6b09379
Cu3Sb0.925Ge0.075S4,473.0,225.5,16180.0,1.193,0.000822757045,0.32620627182313494,10.1021/acs.jpcc.6b09379
Cu3Sb0.925Ge0.075S4,573.0,247.78,13638.0,0.96,0.0008373040335192,0.49976584500677246,10.1021/acs.jpcc.6b09379
Cu3Sb0.95Ge0.05S4,300.0,207.78,9368.0,2.0,0.00040444024605120003,0.06066603690768001,10.1021/acs.jpcc.6b09379
Cu3Sb0.95Ge0.05S4,373.0,234.0,9200.0,1.538,0.0005037552,0.122172099869961,10.1021/acs.jpcc.6b09379
Cu3Sb0.95Ge0.05S4,473.0,268.3,8355.0,1.134,0.00060143375595,0.25086258074457674,10.1021/acs.jpcc.6b09379
Cu3Sb0.95Ge0.05S4,573.0,286.7,7333.0,0.865,0.00063,0.415,10.1021/acs.jpcc.6b09379
Cu3Sb0.975Ge0.025S4,300.0,287.0,5000.0,1.918,0.000411845,0.06441788321167884,10.1021/acs.jpcc.6b09379
Cu3Sb0.975Ge0.025S4,373.0,308.0,5210.0,1.5057,0.00049424144,0.12243611417945142,10.1021/acs.jpcc.6b09379
Cu3Sb0.975Ge0.025S4,473.0,329.1,4950.0,1.052,0.0005361187095,0.24104957185693918,10.1021/acs.jpcc.6b09379
Cu3Sb0.975Ge0.025S4,573.0,349.45,4348.0,0.796,0.00053095733527,0.3822092375750125,10.1021/acs.jpcc.6b09379
Cu3Sb0.9875Ge0.0125S4,300.0,351.65,1580.0,1.9032,0.00019537920154999997,0.030797478176229503,10.1021/acs.jpcc.6b09379
Cu3Sb0.9875Ge0.0125S4,373.0,381.2,1922.0,1.48,0.00027929243168,0.07038924122745946,10.1021/acs.jpcc.6b09379
Cu3Sb0.9875Ge0.0125S4,473.0,404.4,2020.0,1.072,0.0003303495072,0.147,10.1021/acs.jpcc.6b09379
Cu3Sb0.9875Ge0.0125S4,573.0,424.3,1891.0,0.809,0.00034043765659,0.24112580621269467,10.1021/acs.jpcc.6b09379
Cu3Sb0.9Ge0.1S4,300.0,150.0,28400.0,2.1,0.000639,0.09128571428571428,10.1021/acs.jpcc.6b09379
Cu3Sb0.9Ge0.1S4,373.0,172.2,25800.0,1.703,0.0007650432719999999,0.16756379357369344,10.1021/acs.jpcc.6b09379
Cu3Sb0.9Ge0.1S4,473.0,201.7,21544.0,1.279,0.0008764721821599999,0.32413709316784983,10.1021/acs.jpcc.6b09379
Cu3Sb0.9Ge0.1S4,573.0,227.3,17700.0,1.025,0.0009144756330000001,0.5112141831307317,10.1021/acs.jpcc.6b09379
Cu3SbS4,300.0,670.33,89.3,1.865,4.012626818477e-05,0.006454627590043432,10.1021/acs.jpcc.6b09379
Cu3SbS4,373.0,641.76,200.8,1.414,8.270066423807999e-05,0.02181566319717386,10.1021/acs.jpcc.6b09379
Cu3SbS4,473.0,603.3,316.2,1.0244,0.00011508759541799998,0.05313982100030651,10.1021/acs.jpcc.6b09379
Cu3SbS4,573.0,584.6,378.0,0.779,0.00012918420648000002,0.0950225292850321,10.1021/acs.jpcc.6b09379
CuFe0.92In0.08S2,300.0,-382.0,1785.0,3.442,0.00026047434,0.022702586287042414,10.1021/acs.jpcc.6b10308
CuFe0.92In0.08S2,390.0,-373.0,2220.0,2.826,0.00030886638,0.0424,10.1021/acs.jpcc.6b10308
CuFe0.92In0.08S2,510.0,-372.5,2630.0,2.037,0.0003649289375,0.09136659701767307,10.1021/acs.jpcc.6b10308
CuFe0.92In0.08S2,600.0,-379.2,2507.0,1.604,0.00036048814847999995,0.134,10.1021/acs.jpcc.6b10308
CuFe0.96In0.04S2,300.0,-363.6,3488.0,4.2315,0.00046113090048000005,0.0325,10.1021/acs.jpcc.6b10308
CuFe0.96In0.04S2,390.0,-357.9,3916.0,3.337,0.0005016098775599999,0.059,10.1021/acs.jpcc.6b10308
CuFe0.96In0.04S2,510.0,-355.2,4244.0,2.38,0.00053545291776,0.11473991094857143,10.1021/acs.jpcc.6b10308
CuFe0.96In0.04S2,600.0,-369.05,3640.0,1.8624,0.0004957603651,0.1628,10.1021/acs.jpcc.6b10308
CuFe0.98In0.02S2,300.0,-358.2,4500.0,5.202,0.0005773825799999999,0.03329772664359861,10.1021/acs.jpcc.6b10308
CuFe0.98In0.02S2,390.0,-348.8,4715.0,4.0,0.0005736336896,0.055929284736,10.1021/acs.jpcc.6b10308
CuFe0.98In0.02S2,510.0,-353.0,4800.0,2.743,0.0005981232,0.11120774043018593,10.1021/acs.jpcc.6b10308
CuFe0.98In0.02S2,600.0,-369.8,3936.0,2.147,0.00053825602944,0.15042087455239872,10.1021/acs.jpcc.6b10308
CuFeS2,300.0,-361.6,5270.0,8.425,0.0006890765312000001,0.024536849775667655,10.1021/acs.jpcc.6b10308
CuFeS2,390.0,-359.0,5143.0,5.787,0.000662834983,0.0446700610627268,10.1021/acs.jpcc.6b10308
CuFeS2,510.0,-361.6,4880.0,3.512,0.0006380822528000001,0.09266000823690207,10.1021/acs.jpcc.6b10308
CuFeS2,600.0,-380.0,3914.0,2.615,0.0005651816,0.12967837858508602,10.1021/acs.jpcc.6b10308
Mg2Cu3In3Te8,335.0,311.3,1483.0,3.577,0.00014371410427,0.013459386337838972,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,377.0,326.0,1620.0,2.75,0.00017216712,0.023602546996363636,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,427.0,338.3,1793.0,2.31,0.00020520327377000002,0.03793151424233333,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,473.0,334.2,2275.0,2.075,0.000254093931,0.057921170777349394,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,523.0,310.4,3345.0,1.85,0.00032228459519999996,0.09111072610248648,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,572.0,290.7,4862.0,1.73,0.00041087055437999994,0.13584853011870518,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,620.0,283.0,5950.0,1.548,0.00047652955,0.190858088501292,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,668.0,279.3,6690.0,1.372,0.0005218767981,0.2540916189,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,720.0,276.0,6965.0,1.197,0.00053056584,0.31913734736842103,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,770.0,267.0,7700.0,1.0,0.0005489253,0.426,https://doi.org/10.1021/acsaem.9b02004
Mg2Cu3In3Te8,866.0,226.0,7730.0,0.497,0.00039481748,0.496,https://doi.org/10.1021/acsaem.9b02004
Cu10.5Ni0.5ZnSb4S13,323.0,168.2,6860.0,0.398,0.00019407790639999997,0.157505436601005,10.1021/cm502570b
Cu10.5Ni0.5ZnSb4S13,420.0,188.0,8765.0,0.446,0.000307,0.29173064394618836,10.1021/cm502570b
Cu10.5Ni0.5ZnSb4S13,517.0,205.4,10153.0,0.47,0.00042834654148,0.473,10.1021/cm502570b
Cu10.5Ni0.5ZnSb4S13,617.0,221.0,10590.0,0.501,0.0005164,0.6369831521556886,10.1021/cm502570b
Cu10.5Ni0.5ZnSb4S13,715.0,234.3,10300.0,0.5023,0.000565433847,0.81,10.1021/cm502570b
Cu10.5Ni1.3Zn0.2Sb4S13,517.0,177.0,22570.0,0.658,0.00070709553,0.562,10.1021/cm502570b
Cu10.5Ni1.3Zn0.2Sb4S13,617.0,186.1,24450.0,0.7004,0.0008467819845,0.7459515768653626,10.1021/cm502570b
Cu10.5Ni1.3Zn0.2Sb4S13,715.0,200.7,22670.0,0.7324,0.000911,0.8914643315599398,10.1021/cm502570b
Cu10.5Ni1.5Sb4S13,323.0,136.4,16380.0,0.6315,0.0003047492448000001,0.15587332711068888,10.1021/cm502570b
Cu10.5Ni1.5Sb4S13,420.0,157.0,21000.0,0.675,0.000517629,0.3237,10.1021/cm502570b
Cu10.5Ni1.5Sb4S13,517.0,172.6,23550.0,0.716,0.000701572398,0.5065823041424581,10.1021/cm502570b
Cu10.5Ni1.5Sb4S13,617.0,181.0,24800.0,0.758,0.000813,0.651,10.1021/cm502570b
Cu10.5Ni1.5Sb4S13,715.0,194.2,23875.0,0.7934,0.0009004131549999998,0.8114386259452985,10.1021/cm502570b
Cu10.5NiZn0.5Sb4S13,323.0,160.0,14530.0,0.5,0.000371968,0.240291328,10.1021/cm502570b
Cu10.5NiZn0.5Sb4S13,420.0,176.0,17950.0,0.524,0.00052,0.442,10.1021/cm502570b
Cu10.5NiZn0.5Sb4S13,517.0,190.6,19800.0,0.5495,0.0007193015279999999,0.6767586714758872,10.1021/cm502570b
Cu10.5NiZn0.5Sb4S13,715.0,214.7,18500.0,0.549,0.0008527776649999998,1.025,10.1021/cm502570b
Ca14MgSb11,400.0,121.43,2620.0,0.6,3.8632541638e-05,0.026,10.1021/cm504059t
Ca14MgSb11,600.0,130.0,5400.0,0.665,9.126e-05,0.08233984962406013,10.1021/cm504059t
Ca14MgSb11,700.0,139.4,6250.0,0.68,0.00012145224999999999,0.125024375,10.1021/cm504059t
Ca14MgSb11,800.0,150.0,6818.0,0.693,0.00015340499999999999,0.17709090909090908,10.1021/cm504059t
Ca14MgSb11,900.0,160.37,6840.0,0.7035,0.00017591479239600002,0.22505090711641793,10.1021/cm504059t
Ca14MgSb11,1000.0,171.8,6688.0,0.72,0.00019739792512000004,0.27416378488888893,10.1021/cm504059t
Ca14MgSb11,1083.0,182.0,6700.0,0.74,0.00022193079999999999,0.322,10.1021/cm504059t
Ca14MgSb11,500.0,123.0,4150.0,0.632,6.278535e-05,0.492,10.1021/cm504059t
Yb14MgSb11,400.0,81.5,27500.0,0.81,0.000182661875,0.09020339506172839,10.1021/cm504059t
Yb14MgSb11,500.0,106.4,23650.0,0.825,0.00026774070400000004,0.16226709333333336,10.1021/cm504059t
Yb14MgSb11,600.0,131.7,20500.0,0.81,0.00035557024499999993,0.26338536666666656,10.1021/cm504059t
Yb14MgSb11,700.0,157.4,17800.0,0.771,0.00044099072800000006,0.4003806869001297,10.1021/cm504059t
Yb14MgSb11,800.0,182.26,15441.0,0.7365,0.0005129300640515999,0.5571541768381262,10.1021/cm504059t
Yb14MgSb11,900.0,205.07,13816.0,0.7106,0.0005810139868983999,0.7358747371356036,10.1021/cm504059t
Yb14MgSb11,1000.0,224.0,12800.0,0.703,0.0006422528,0.912,10.1021/cm504059t
Yb14MgSb11,1083.0,237.0,12050.0,0.71,0.0006768364499999999,1.03,10.1021/cm504059t
Ag0.96Nb0.04BiSe2.0,296.0,-85.0,22100.0,0.72,0.0001596725,0.0656431388888889,10.1021/ja312474n
Ag0.96Nb0.04BiSe2.0,375.0,-98.0,24615.0,0.7148,0.00023640245999999998,0.12402199566312255,10.1021/ja312474n
Ag0.98Nb0.02BiSe2.0,296.0,-121.4,13800.0,0.7,0.000203383848,0.08600231286857143,10.1021/ja312474n
Ag0.98Nb0.02BiSe2.0,375.0,-138.0,16000.0,0.69,0.000304704,0.1656,10.1021/ja312474n
Ag0.98Nb0.02BiSe2.0,425.0,-150.0,14713.0,0.68,0.0003310425,0.2069015625,10.1021/ja312474n
Ag0.98Nb0.02BiSe2.0,478.0,-164.7,11852.0,0.666,0.00032149841867999993,0.2307451113048648,10.1021/ja312474n
Ag0.98Nb0.02BiSe2.0,528.0,-189.2,7853.0,0.61,0.00028111101391999993,0.24332232024550818,10.1021/ja312474n
Ag0.98Nb0.02BiSe2.0,577.0,-223.7,6305.0,0.487,0.00031551285545,0.37382118602597536,10.1021/ja312474n
Ag0.98Nb0.02BiSe2.0,625.0,-225.0,6432.0,0.474,0.00032562,0.4293512658227848,10.1021/ja312474n
Ag0.98Nb0.02BiSe2.0,675.0,-242.4,6430.0,0.48,0.0003778123968,0.5312986829999999,10.1021/ja312474n
AgBiSe2.0,296.0,-154.0,7232.0,0.645,0.00017151411199999998,0.0787103521736434,10.1021/ja312474n
AgBiSe2.0,375.0,-166.0,8310.0,0.67,0.00022899035999999999,0.1281662462686567,10.1021/ja312474n
AgBiSe2.0,478.0,-188.0,5664.0,0.635,0.000200188416,0.1506930123590551,10.1021/ja312474n
AgBiSe2.0,425.0,-177.3,7620.0,0.674,0.00023953690980000003,0.15104330365727003,10.1021/ja312474n
AgBiSe2.0,528.0,-213.7,3678.0,0.574,0.00016796576382,0.1545050928518467,10.1021/ja312474n
AgBiSe2.0,577.0,-239.0,3478.0,0.43,0.000198666838,0.26658317564186046,10.1021/ja312474n
AgBiSe2.0,625.0,-236.0,4000.0,0.443,0.000222784,0.3143115124153498,10.1021/ja312474n
AgBiSe2.0,675.0,-251.0,4040.0,0.46,0.00025452404,0.37348636304347826,10.1021/ja312474n
FeNb0.86Hf0.14Sb,300.0,84.47,668992.0,7.339,0.0047733789406528,0.19512381553288458,10.1038/ncomms9144
FeNb0.86Hf0.14Sb,400.0,102.9,492248.0,6.4237,0.005212123645680002,0.3245558569472423,10.1038/ncomms9144
FeNb0.86Hf0.14Sb,500.0,124.5,366667.0,5.7627,0.00568343016675,0.49312216207246606,10.1038/ncomms9144
FeNb0.86Hf0.14Sb,600.0,145.63,279845.0,5.305,0.0059349798769805,0.6712512584709331,10.1038/ncomms9144
FeNb0.86Hf0.14Sb,700.0,165.0,217829.0,4.966,0.0059303945249999995,0.8359396229359645,10.1038/ncomms9144
FeNb0.86Hf0.14Sb,800.0,181.6,177519.0,4.678,0.005854320992639999,1.001166480143651,10.1038/ncomms9144
FeNb0.86Hf0.14Sb,900.0,195.3,148000.0,4.447,0.005645029320000001,1.1424615219248933,10.1038/ncomms9144
FeNb0.86Hf0.14Sb,1000.0,208.5,124810.0,4.29,0.0054257715225,1.2647486066433564,10.1038/ncomms9144
FeNb0.86Hf0.14Sb,1100.0,220.0,106977.0,4.2,0.0051776868,1.3560608285714286,10.1038/ncomms9144
FeNb0.86Hf0.14Sb,1200.0,230.58,93023.0,4.15,0.0049457665293372,1.4301011651095514,10.1038/ncomms9144
FeNb0.86Zr0.14Sb,400.0,117.96,354264.0,9.644,0.004929428250662399,0.2044557549009705,10.1038/ncomms9144
FeNb0.86Zr0.14Sb,500.0,139.08,272093.0,8.5763,0.005263161942715202,0.3068433906646923,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,300.0,93.72,590700.0,8.32,0.005188377062879999,0.1879,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,400.0,115.7,435000.0,7.05,0.00582312315,0.3345,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,500.0,138.0,322500.0,6.2,0.00614169,0.5,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,600.0,159.7,245740.0,5.59,0.006267375076599999,0.6727057327298748,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,700.0,179.7,192250.0,5.186,0.006208154302499999,0.845,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,800.0,195.63,154300.0,4.83,0.005905230251669999,0.988,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,900.0,210.44,127900.0,4.576,0.00566405068144,1.128,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,1000.0,223.3,109300.0,4.373,0.0054500138770000005,1.253,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,1100.0,235.44,94600.0,4.27,0.00524386659456,1.36,10.1038/ncomms9144
FeNb0.88Hf0.12Sb,1200.0,246.1,82946.0,4.186,0.005023641908659999,1.457,10.1038/ncomms9144
FeNb0.92Hf0.08Sb,300.0,116.26,345736.0,9.458,0.0046731017832736,0.1482269544282174,10.1038/ncomms9144
FeNb0.92Hf0.08Sb,400.0,145.4,276400.0,7.86,0.005843416624,0.2973748918066158,10.1038/ncomms9144
FeNb0.92Hf0.08Sb,500.0,167.0,214728.0,6.84,0.005988549192,0.4377594438596491,10.1038/ncomms9144
FeNb0.92Hf0.08Sb,600.0,187.4,169000.0,6.15,0.00593507044,0.5790312624390244,10.1038/ncomms9144
FeNb0.92Hf0.08Sb,700.0,205.4,132600.0,5.626,0.005594282616,0.696053649342339,10.1038/ncomms9144
FeNb0.92Zr0.08Sb,300.0,122.816,330233.0,13.27,0.004981158570856448,0.1126109699515399,10.1038/ncomms9144
FeNb0.92Zr0.08Sb,500.0,174.5,196124.0,9.5254,0.005972024831,0.31347895264240877,10.1038/ncomms9144
FeNb0.92Zr0.08Sb,900.0,246.6,84500.0,6.5254,0.00513857682,0.7087257697612407,10.1038/ncomms9144
FeNb0.92Zr0.08Sb,1100.0,270.63,59800.0,6.27,0.00437978769462,0.7683838060736842,10.1038/ncomms9144
FeNb0.92Zr0.08Sb,1000.0,258.74,72093.0,6.237,0.0048263659212468,0.7738281098680135,10.1038/ncomms9144
FeNb0.9Hf0.1Sb,400.0,130.1,434900.0,7.862,0.007361121748999999,0.38,10.1038/ncomms9144
FeNb0.9Hf0.1Sb,500.0,153.4,323200.0,6.844,0.007605400192,0.5556253793103448,10.1038/ncomms9144
FeNb0.9Zr0.1Sb,300.0,107.524,397674.0,12.627,0.004597672389400224,0.10923431668805474,10.1038/ncomms9144
FeNb0.9Zr0.1Sb,400.0,134.7,311628.0,10.847,0.005654206478519998,0.20850766031234438,10.1038/ncomms9144
FeNb0.9Zr0.1Sb,500.0,157.5,244186.0,9.5593,0.0060573389625,0.31682962991537034,10.1038/ncomms9144
FeNb0.9Zr0.1Sb,600.0,176.0,193798.0,8.7288,0.006003086848,0.41264000879846024,10.1038/ncomms9144
FeNb0.9Zr0.1Sb,700.0,193.0,155040.0,8.068,0.00577508496,0.5010609162121964,10.1038/ncomms9144
FeNb0.9Zr0.1Sb,800.0,209.3,126400.0,7.525,0.005537140336000001,0.5886660822325582,10.1038/ncomms9144
FeNb0.9Zr0.1Sb,900.0,225.3,105500.0,7.117,0.005355189495,0.6772053597723761,10.1038/ncomms9144
FeNb0.9Zr0.1Sb,1000.0,238.2,92200.0,6.92,0.005231357928,0.7559765791907515,10.1038/ncomms9144
Cu2Sn0.8Zn0.2S3,323.0,44.0,137534.0,2.575,0.000266265824,0.033399557728932036,10.1038/srep32501
Cu2Sn0.8Zn0.2S3,423.0,61.0,116712.0,2.258,0.00043428535199999997,0.08135637905048715,10.1038/srep32501
Cu2Sn0.8Zn0.2S3,523.0,78.0,98400.0,1.86,0.0005986656,0.16833446709677416,10.1038/srep32501
Cu2Sn0.8Zn0.2S3,623.0,95.4,81200.0,1.554,0.0007390141920000001,0.29627145535135135,10.1038/srep32501
Cu2Sn0.8Zn0.2S3,723.0,117.47,61095.0,1.28,0.0008430621789854999,0.476198402661341,10.1038/srep32501
Cu2Sn0.95Zn0.05S3,323.0,98.5,18500.0,1.588,0.000179491625,0.03650868694899244,10.1038/srep32501
Cu2Sn0.95Zn0.05S3,423.0,125.0,16438.0,1.21,0.00025684375,0.08978917871900827,10.1038/srep32501
Cu2Sn0.95Zn0.05S3,523.0,151.0,14000.0,0.964,0.000319214,0.17318352904564316,10.1038/srep32501
Cu2Sn0.95Zn0.05S3,623.0,173.0,11800.0,0.762,0.0003531622,0.2887402238845144,10.1038/srep32501
Cu2Sn0.95Zn0.05S3,723.0,196.0,10000.0,0.492,0.00038416,0.5645278048780488,10.1038/srep32501
Cu2Sn0.9Zn0.1S3,323.0,70.7,55616.0,1.878,0.00027799601984,0.04781294696928648,10.1038/srep32501
Cu2Sn0.9Zn0.1S3,423.0,92.7,46850.0,1.588,0.00040259563650000006,0.10724052533973553,10.1038/srep32501
Cu2Sn0.9Zn0.1S3,523.0,107.3,41643.0,1.368,0.00047944793546999994,0.1832977121716447,10.1038/srep32501
Cu2Sn0.9Zn0.1S3,623.0,125.0,36100.0,1.16,0.0005640625,0.302940463362069,10.1038/srep32501
Cu2Sn0.9Zn0.1S3,723.0,148.2,30000.0,0.827,0.000659,0.576,10.1038/srep32501
Cu2SnS3,323.0,283.0,132.0,2.38,1.0571748e-05,0.0014347372285714284,10.1038/srep32501
Cu2SnS3,423.0,340.0,170.0,1.63,1.9652e-05,0.005099874846625767,10.1038/srep32501
Cu2SnS3,523.0,390.0,190.0,1.23,2.8899e-05,0.012287948780487805,10.1038/srep32501
Cu2SnS3,623.0,423.0,207.0,0.984,3.7038303e-05,0.023450063789634146,10.1038/srep32501
Cu2SnS3,723.0,411.0,276.0,0.792,4.6622196e-05,0.04256041377272727,10.1038/srep32501
Eu(Zn0.5Cd0.5)2Sb2,300.0,172.5,31480.0,1.595,0.00093672675,0.1761868495297806,10.1039/B916346H
Eu(Zn0.5Cd0.5)2Sb2,350.0,189.0,29000.0,1.432,0.001035909,0.2531900488826816,10.1039/B916346H
Eu(Zn0.5Cd0.5)2Sb2,400.0,204.0,26235.0,1.3,0.00109179576,0.3359371569230769,10.1039/B916346H
Eu(Zn0.5Cd0.5)2Sb2,450.0,217.0,24566.0,1.2,0.001156788374,0.43379564025,10.1039/B916346H
Eu(Zn0.5Cd0.5)2Sb2,500.0,228.0,22487.0,1.115,0.001168964208,0.524199196412556,10.1039/B916346H
Eu(Zn0.5Cd0.5)2Sb2,550.0,236.0,21100.0,1.03,0.0011751856,0.6275262912621359,10.1039/B916346H
Eu(Zn0.5Cd0.5)2Sb2,600.0,244.0,19676.0,1.0,0.001171430336,0.7028582016,10.1039/B916346H
Eu(Zn0.5Cd0.5)2Sb2,650.0,250.0,18640.0,0.978,0.001165,0.7742842535787322,10.1039/B916346H
Eu(Zn0.7Cd0.3)2Sb2,300.0,148.0,57000.0,1.838,0.001248528,0.2037858541893362,10.1039/B916346H
Eu(Zn0.7Cd0.3)2Sb2,350.0,163.0,53100.0,1.67,0.0014108139,0.2956795598802396,10.1039/B916346H
Eu(Zn0.7Cd0.3)2Sb2,400.0,176.0,48295.0,1.538,0.00149598592,0.3890730611183355,10.1039/B916346H
Eu(Zn0.7Cd0.3)2Sb2,450.0,187.6,44270.0,1.409,0.0015580277551999998,0.4975958054222852,10.1039/B916346H
Eu(Zn0.7Cd0.3)2Sb2,500.0,198.46,40100.0,1.306,0.0015793935011600003,0.6046682623124044,10.1039/B916346H
Eu(Zn0.7Cd0.3)2Sb2,550.0,207.6,36640.0,1.23,0.0015791019263999998,0.706102487414634,10.1039/B916346H
Eu(Zn0.7Cd0.3)2Sb2,600.0,214.8,33333.0,1.16,0.0015379526203200002,0.795492734648276,10.1039/B916346H
Eu(Zn0.7Cd0.3)2Sb2,650.0,221.0,30500.0,1.117,0.0014896504999999999,0.8668512309758281,10.1039/B916346H
Eu(Zn0.9Cd0.1)2Sb2,300.0,125.0,100500.0,2.29,0.0015703124999999999,0.20571779475982532,10.1039/B916346H
Eu(Zn0.9Cd0.1)2Sb2,350.0,138.0,95200.0,2.08,0.0018129888,0.3050702307692308,10.1039/B916346H
Eu(Zn0.9Cd0.1)2Sb2,400.0,150.5,87000.0,1.91,0.00197057175,0.4126851832460733,10.1039/B916346H
Eu(Zn0.9Cd0.1)2Sb2,450.0,161.5,81400.0,1.75,0.00212309515,0.5459387528571429,10.1039/B916346H
Eu(Zn0.9Cd0.1)2Sb2,500.0,172.5,74560.0,1.6147,0.002218626,0.6870087322722487,10.1039/B916346H
Eu(Zn0.9Cd0.1)2Sb2,550.0,181.48,69000.0,1.518,0.0022725143375999994,0.8233747599999999,10.1039/B916346H
Eu(Zn0.9Cd0.1)2Sb2,600.0,190.0,63500.0,1.44,0.00229235,0.9551458333333334,10.1039/B916346H
Eu(Zn0.9Cd0.1)2Sb2,650.0,198.0,58200.0,1.392,0.0022816728,1.0654362931034485,10.1039/B916346H
EuCd2Sb2,300.0,227.2,11111.0,1.412,0.00057354804224,0.12185864920113315,10.1039/B916346H
EuCd2Sb2,350.0,246.0,10417.0,1.224,0.000630395172,0.18026005735294118,10.1039/B916346H
EuCd2Sb2,400.0,267.0,9260.0,1.08,0.00066013614,0.24449486666666664,10.1039/B916346H
EuCd2Sb2,450.0,286.4,8285.0,0.96,0.0006795767935999999,0.3185516219999999,10.1039/B916346H
EuCd2Sb2,500.0,301.0,7658.0,0.874,0.000693822458,0.39692360297482837,10.1039/B916346H
EuCd2Sb2,550.0,307.0,7500.0,0.81,0.0007068675,0.4799717592592592,10.1039/B916346H
EuCd2Sb2,600.0,298.8,8110.0,0.7647,0.0007240724783999999,0.5681227763044331,10.1039/B916346H
EuCd2Sb2,650.0,274.4,10216.0,0.74,0.0007692173977599998,0.6756639304648647,10.1039/B916346H
EuZn2Sb2,300.0,119.0,118055.0,2.606,0.0016717768549999999,0.1924532066385265,10.1039/B916346H
EuZn2Sb2,350.0,130.0,103700.0,2.26,0.00175253,0.2714095132743363,10.1039/B916346H
EuZn2Sb2,400.0,140.4,92390.0,2.0,0.0018212064624000001,0.36424129248,10.1039/B916346H
EuZn2Sb2,450.0,151.5,85000.0,1.8,0.00195094125,0.4877353125,10.1039/B916346H
EuZn2Sb2,500.0,161.7,78700.0,1.674,0.0020577602429999995,0.6146237284946237,10.1039/B916346H
EuZn2Sb2,550.0,170.0,72000.0,1.574,0.0020808,0.7270902160101651,10.1039/B916346H
EuZn2Sb2,600.0,177.0,65385.0,1.49,0.002048446665,0.8248778516778523,10.1039/B916346H
EuZn2Sb2,650.0,181.2,59000.0,1.417,0.0019371729599999997,0.8886114495412841,10.1039/B916346H
(PbTe)0.05(Ag2Te)0.95,350.0,-92.5,145550.0,0.821,0.0012453621875,0.530909580542022,10.1039/c1jm13888j
(PbTe)0.05(Ag2Te)0.95,450.0,-117.3,50213.0,0.502,0.00069089522877,0.6193283923237052,10.1039/c1jm13888j
(PbTe)0.05(Ag2Te)0.95,550.0,-154.6,29000.0,0.469,0.00069313364,0.8215,10.1039/c1jm13888j
